query,category,match,distance
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m44.obj,15.183162990080442
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1134.obj,15.204328357938314
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1341.obj,0.0
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m60.obj,0.5118953505616158
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1135.obj,0.6877521031939493
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m78.obj,0.7713745318884732
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00736.obj,1.875417622816478
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1146.obj,2.020206199424207
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00020.obj,2.466890068499808
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m39.obj,4.576380605683849
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m47.obj,6.444115423137051
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00999.obj,7.178236531193782
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1137.obj,7.8015187326803
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1134.obj,11.400750906158182
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m38.obj,11.77453867879512
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00961.obj,13.797096377791073
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00271.obj,16.426507809925255
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m31.obj,16.637909156620626
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1342.obj,0.0
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1344.obj,1.1158580893654007
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m30.obj,1.2800081060358293
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m32.obj,1.2962153794309963
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m50.obj,1.3024424379030661
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00862.obj,1.3045505894770917
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00546.obj,1.4139678834527951
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m44.obj,1.580493793421621
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1136.obj,1.6371741309017454
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m36.obj,1.7096608861688845
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m29.obj,2.203771632127638
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1143.obj,2.6636920227181307
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00089.obj,2.924954156346751
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m48.obj,3.0325171970182474
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m34.obj,3.090813484170793
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m31.obj,3.2753088299359288
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1343.obj,0.0
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m52.obj,0.8685128584658853
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01050.obj,1.1775186941077451
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m35.obj,1.211592256594042
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1138.obj,1.2264490509779813
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01109.obj,1.329740034319397
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00762.obj,1.4553632150251763
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00284.obj,1.5665514468826327
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00625.obj,1.5676042567888433
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01110.obj,1.6118587702217049
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00234.obj,1.623428606123636
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m33.obj,1.8755157133751872
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00922.obj,1.8876101402056356
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00442.obj,1.9268494245774417
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1144.obj,2.0123343835085463
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m37.obj,2.061783893417154
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1344.obj,0.0
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m36.obj,0.9080388173029789
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00546.obj,0.9165158260962335
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1125.obj,0.9610988818335292
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1342.obj,1.1158580893654007
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m32.obj,1.1461976078162794
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1122.obj,1.2207595441461625
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m50.obj,1.2644406961546295
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00862.obj,1.3853137886660494
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m29.obj,1.4029401795213314
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m30.obj,1.749249841771942
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1143.obj,1.7949307478218854
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00089.obj,2.009917014208814
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m48.obj,2.0643082626535256
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m44.obj,2.1059484922854987
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m34.obj,2.2124263914034175
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1345.obj,0.0
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m33.obj,0.9006712977012516
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m52.obj,1.1378215983156552
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00625.obj,1.4235414671683646
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00284.obj,1.440990804491763
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01042.obj,1.4473703591576994
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1138.obj,1.4955333154066495
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1144.obj,1.5370817939236985
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m37.obj,1.5648918335080233
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m49.obj,1.65289569331255
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00762.obj,1.6889007131234424
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01050.obj,1.8363468565039571
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m51.obj,2.0551947715843815
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00234.obj,2.0642195751926833
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m45.obj,2.070353045058547
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1139.obj,2.106792010111505
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1346.obj,0.0
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1348.obj,0.17230250955921722
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m71.obj,0.6089314360018409
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m73.obj,0.6773715939267347
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1128.obj,0.9358506764531879
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00999.obj,1.2647250223086652
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1347.obj,1.3237488298065303
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m39.obj,2.9222310456371523
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m38.obj,4.382367461325448
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1135.obj,7.117353091641361
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00736.obj,8.892006283016805
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00271.obj,9.090162166500495
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m31.obj,9.201240733401452
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1146.obj,9.330930185032052
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00020.obj,9.44242074765771
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1136.obj,11.313133615701913
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1347.obj,0.0
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1128.obj,0.6354106408519112
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1351.obj,0.8268330433694531
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m71.obj,1.0740011776029754
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1348.obj,1.234859273815535
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1346.obj,1.3237488298065303
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m80.obj,1.498923110319769
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00999.obj,1.883687256670082
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m73.obj,1.9027380475542135
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1124.obj,2.8851391463547813
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m38.obj,3.19658477595113
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m75.obj,3.510422664731344
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00536.obj,3.961128319683589
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00246.obj,3.9948757864150495
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1477.obj,4.0542436243719555
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00666.obj,4.117009816621578
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1348.obj,0.0
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1346.obj,0.17230250955921722
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m71.obj,0.5285714814418423
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m73.obj,0.7467115954611149
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1128.obj,0.856916498666221
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1347.obj,1.234859273815535
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00999.obj,1.283964302674083
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m39.obj,2.9913525986139406
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m38.obj,4.289599700181369
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1135.obj,7.193149818530739
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00736.obj,8.970069618749223
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00271.obj,9.012455733005128
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m31.obj,9.123275555703453
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1146.obj,9.403139741643777
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00020.obj,9.51839822702913
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1136.obj,11.231696339121715
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1349.obj,0.0
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m29.obj,0.8268104899859282
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1122.obj,0.8675371637139985
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1350.obj,0.8853205303845338
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1125.obj,0.9154335768232321
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m34.obj,1.0519358927430655
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1143.obj,1.0632703259373555
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m48.obj,1.1406997581532008
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m36.obj,1.1940987424013974
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1344.obj,1.362478258397743
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m40.obj,1.4845712171959695
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m32.obj,1.5094317540351496
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00546.obj,1.5507299620906048
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m50.obj,1.584178138007992
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00089.obj,1.780488846435261
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00689.obj,1.941488344591487
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1350.obj,0.0
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1349.obj,0.8853205303845338
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1122.obj,0.9058759296469111
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m34.obj,0.9200412620294026
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m48.obj,0.9877431512351175
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m29.obj,1.0257200259095138
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1143.obj,1.047521398255649
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m40.obj,1.1591809941971727
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1125.obj,1.442214320699181
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00089.obj,1.502050267090678
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00689.obj,1.5375431739678043
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m36.obj,1.5900423445900842
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m28.obj,1.6364466038759917
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1344.obj,1.718950657357658
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00546.obj,1.7777085863149102
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m32.obj,2.1334921353438765
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1351.obj,0.0
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1347.obj,0.8268330433694531
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m80.obj,1.0913852426783555
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1128.obj,1.2474117767165998
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m71.obj,1.4753753564734562
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1348.obj,1.7639510959747795
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1346.obj,1.8517886692393826
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00999.obj,2.3234048027662597
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m73.obj,2.4116163116875176
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1124.obj,2.448049252005117
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m38.obj,2.678420604708693
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m75.obj,3.0265116649014705
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00246.obj,3.647624081601362
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00536.obj,3.7050174697532734
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1126.obj,4.287439598976006
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m464.obj,4.393371871981752
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1352.obj,0.0
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1131.obj,0.5640794140731332
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m31.obj,0.5774783483200807
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00271.obj,1.888536632429948
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1136.obj,2.459908599701917
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m44.obj,2.6491029920663496
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m30.obj,2.8953072873224808
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m50.obj,3.569891604186907
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m32.obj,3.7555741329972245
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00862.obj,3.9755335156782596
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m36.obj,4.616674362564095
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00546.obj,4.651374925784614
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m38.obj,4.752253094225921
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m29.obj,5.29508084294483
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1143.obj,5.833457008356727
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m48.obj,6.0435529377398245
./data_normalized/Apartment/D00045.obj,Apartment,D00045.obj,0.0
./data_normalized/Apartment/D00045.obj,Apartment,D00792.obj,1.084004679214789
./data_normalized/Apartment/D00045.obj,Apartment,D00869.obj,1.1714967342815688
./data_normalized/Apartment/D00045.obj,Apartment,D00366.obj,1.2651381818336493
./data_normalized/Apartment/D00045.obj,Apartment,D00496.obj,1.7738881622148182
./data_normalized/Apartment/D00045.obj,Apartment,D00113.obj,1.978593616243487
./data_normalized/Apartment/D00045.obj,Apartment,D01065.obj,2.1864844375531023
./data_normalized/Apartment/D00045.obj,Apartment,D01013.obj,2.3837991691536646
./data_normalized/Apartment/D00045.obj,Apartment,D01108.obj,2.8078830622806548
./data_normalized/Apartment/D00045.obj,Apartment,D01190.obj,3.83480702036712
./data_normalized/Apartment/D00045.obj,Apartment,D01030.obj,3.970124670897491
./data_normalized/Apartment/D00045.obj,Apartment,D01009.obj,4.163940204733264
./data_normalized/Apartment/D00045.obj,Apartment,D00442.obj,4.596622856468122
./data_normalized/Apartment/D00045.obj,Apartment,D01096.obj,4.843357036869577
./data_normalized/Apartment/D00045.obj,Apartment,D01110.obj,4.939879248674496
./data_normalized/Apartment/D00045.obj,Apartment,D00164.obj,5.397244893051693
./data_normalized/Apartment/D00045.obj,Apartment,D01038.obj,5.680749479538945
./data_normalized/Apartment/D00045.obj,Apartment,D01050.obj,5.734993467230606
./data_normalized/Apartment/D00045.obj,Apartment,D00922.obj,5.767501835852573
./data_normalized/Apartment/D00045.obj,Apartment,D01109.obj,5.965931214615739
./data_normalized/Apartment/D00045.obj,Apartment,D01184.obj,6.381435904027097
./data_normalized/Apartment/D00045.obj,Apartment,D00762.obj,6.407460631369001
./data_normalized/Apartment/D00045.obj,Apartment,D01042.obj,6.485012972020716
./data_normalized/Apartment/D00086.obj,Apartment,D00086.obj,0.0
./data_normalized/Apartment/D00086.obj,Apartment,D00545.obj,1.3661089304549694
./data_normalized/Apartment/D00086.obj,Apartment,D00166.obj,1.5285837209822932
./data_normalized/Apartment/D00086.obj,Apartment,D00650.obj,2.0178321337187706
./data_normalized/Apartment/D00086.obj,Apartment,D00121.obj,2.51286996851639
./data_normalized/Apartment/D00086.obj,Apartment,D00859.obj,2.6285890260832936
./data_normalized/Apartment/D00086.obj,Apartment,D00538.obj,2.657390323858507
./data_normalized/Apartment/D00086.obj,Apartment,D00271.obj,4.7680876729600845
./data_normalized/Apartment/D00086.obj,Apartment,m31.obj,6.162829684391968
./data_normalized/Apartment/D00086.obj,Apartment,D00862.obj,6.52221126485884
./data_normalized/Apartment/D00086.obj,Apartment,D01038.obj,6.828928606767986
./data_normalized/Apartment/D00086.obj,Apartment,m30.obj,7.429033495359165
./data_normalized/Apartment/D00086.obj,Apartment,m1136.obj,7.490437914855196
./data_normalized/Apartment/D00086.obj,Apartment,D00546.obj,7.518609157845898
