query_filepath,query_category,match_filepath,match_category,distance
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D00045.obj,Apartment,1.3664305075462866
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,m1144.obj,Biplane,1.4033054567052283
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D00922.obj,Bird,1.6830670610889085
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,m405.obj,BuildingNonResidential,1.815903615674831
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1339.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1122.obj,Biplane,0.342852338281529
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00089.obj,Bird,0.4259374064160153
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00164.obj,Bird,0.6016190834522753
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m29.obj,Bird,0.666900474040766
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m945.obj,Bed,0.6855891962626143
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1125.obj,Biplane,0.69069812584065
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00552.obj,Bed,0.8499247570212084
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m474.obj,BuildingNonResidential,0.9195120749488164
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00854.obj,Biplane,0.9513753310977939
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m949.obj,Bed,1.0191179760147195
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1133.obj,Biplane,1.0503776856533853
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m39.obj,Bird,1.0842656993322393
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m399.obj,BuildingNonResidential,1.1383354305909974
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00277.obj,Biplane,1.172016958021393
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00679.obj,Bottle,1.1938053045297896
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1340.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m471.obj,BuildingNonResidential,0.24991789914689683
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1472.obj,Bicycle,0.41719125743956353
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1127.obj,Biplane,0.5492852124980921
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m487.obj,Bottle,0.5691548703302755
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m39.obj,Bird,0.6910200163169224
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m489.obj,Bottle,0.6924892613329189
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m76.obj,AquaticAnimal,0.7287970422394802
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m78.obj,AquaticAnimal,0.7789345388489775
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1478.obj,Bicycle,0.810425224695272
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00696.obj,Bottle,0.8164855667199796
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1134.obj,Biplane,0.8738213499089356
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00438.obj,Bird,0.8750940748023867
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1477.obj,Bicycle,0.8780381238353026
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00599.obj,Bird,0.8810279588750097
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1132.obj,Biplane,0.8837275667767799
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1341.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m60.obj,AquaticAnimal,0.21530365544836738
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1135.obj,Biplane,0.3332988164892411
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00281.obj,Bottle,0.42483375126244893
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m78.obj,AquaticAnimal,0.43176760944416376
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m62.obj,AquaticAnimal,0.4488137511813041
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1476.obj,Bicycle,0.47201426736491303
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1477.obj,Bicycle,0.4780084690436907
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m70.obj,AquaticAnimal,0.4910120430858901
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m73.obj,AquaticAnimal,0.4944998874981387
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m67.obj,AquaticAnimal,0.518920816561831
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m69.obj,AquaticAnimal,0.5288580449166532
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m61.obj,AquaticAnimal,0.5337468165741573
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m81.obj,AquaticAnimal,0.5395411586169803
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m484.obj,Bottle,0.5431533109664459
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m79.obj,AquaticAnimal,0.5437814926606148
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1133.obj,Biplane,0.273104970541488
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00320.obj,Biplane,0.6561752579504516
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m479.obj,BuildingNonResidential,0.6912767955363139
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m492.obj,Bottle,0.9921228920113391
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1344.obj,AircraftBuoyant,1.040109973816499
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00546.obj,Bird,1.0521847967570166
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00113.obj,Bird,1.2622425718772832
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1136.obj,Biplane,1.2718923521846588
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00366.obj,Apartment,1.3476829833972268
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m30.obj,Bird,1.4191797821169445
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00974.obj,Bicycle,1.421554168426857
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00862.obj,Bird,1.4596175613436912
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1350.obj,AircraftBuoyant,1.5358614848168097
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m392.obj,BuildingNonResidential,1.5631739988486424
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1475.obj,Bicycle,1.5675181899525992
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1343.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m52.obj,Bird,0.41754277511491655
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00922.obj,Bird,0.7697229763842173
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1138.obj,Biplane,0.8995838954683186
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1338.obj,AircraftBuoyant,0.9405984753407635
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1144.obj,Biplane,1.0082030247643101
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01050.obj,Bookset,1.0827317585934668
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m383.obj,BuildingNonResidential,1.09334791984546
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1123.obj,Biplane,1.5162522127999383
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00045.obj,Apartment,1.5527942415625922
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1337.obj,AircraftBuoyant,1.5746158356344875
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m391.obj,BuildingNonResidential,1.5844912227195052
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m491.obj,Bottle,1.5960955193258572
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m475.obj,BuildingNonResidential,1.7082196838644303
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m58.obj,AquaticAnimal,1.778154945750972
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m37.obj,Bird,1.795235200135393
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1344.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m32.obj,Bird,0.436928708050071
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m50.obj,Bird,0.6605754426614846
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m384.obj,BuildingNonResidential,0.7425323769720418
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m409.obj,BuildingNonResidential,0.8144503533103218
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m36.obj,Bird,0.9666430923857815
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,1.040109973816499
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m44.obj,Bird,1.0411457593295659
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00634.obj,Biplane,1.2125350174257856
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1136.obj,Biplane,1.2221438326240195
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00974.obj,Bicycle,1.261776096270321
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m392.obj,BuildingNonResidential,1.2690040323356986
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m387.obj,BuildingNonResidential,1.332174146840667
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00546.obj,Bird,1.378365288993665
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m30.obj,Bird,1.4883137034103155
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00045.obj,Apartment,1.5991477210440348
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1345.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m491.obj,Bottle,0.6675310035954903
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m415.obj,BuildingNonResidential,0.755448873207463
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01078.obj,Bookset,0.7809124354677991
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01042.obj,Bookset,0.9608053768179335
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m948.obj,Bed,0.981169622220301
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m397.obj,BuildingNonResidential,1.0662237123891738
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00625.obj,Bird,1.178903231016769
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1119.obj,Biplane,1.3130990334806554
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01110.obj,Bookset,1.323635824450034
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m51.obj,Bird,1.3430831700424117
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1139.obj,Biplane,1.363678225512282
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01009.obj,Bookset,1.3750780305507961
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00284.obj,Bird,1.3966744963647375
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m43.obj,Bird,1.3976622486531527
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m33.obj,Bird,1.4713636388606328
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,0.11942016526866726
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m71.obj,AquaticAnimal,0.387505376631476
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1128.obj,Biplane,0.39990828082265
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1352.obj,AircraftBuoyant,0.48622701180800165
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m421.obj,BuildingNonResidential,0.5000059907230413
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m464.obj,Apartment,0.5543912598577548
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m412.obj,BuildingNonResidential,0.5863487877643466
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m73.obj,AquaticAnimal,0.5922214429576182
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00281.obj,Bottle,0.5944332475293241
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m64.obj,AquaticAnimal,0.6257721566541242
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00176.obj,Bottle,0.6727420989281923
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1476.obj,Bicycle,0.6736623811499988
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m62.obj,AquaticAnimal,0.6901723598097688
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m489.obj,Bottle,0.692037264168781
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m67.obj,AquaticAnimal,0.7323940072823684
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1347.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m482.obj,Bottle,0.16692971834701692
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1128.obj,Biplane,0.5442515254495377
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m56.obj,AquaticAnimal,0.5573698640387433
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m485.obj,Bottle,0.5583730059337297
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1134.obj,Biplane,0.5883797177715177
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m55.obj,AquaticAnimal,0.6215330114538363
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1135.obj,Biplane,0.6477846094590136
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1349.obj,AircraftBuoyant,0.6665444178911359
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m71.obj,AquaticAnimal,0.670036017819844
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m53.obj,AquaticAnimal,0.6847641083851624
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1476.obj,Bicycle,0.6947558720420544
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,0.7093993708826191
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m78.obj,AquaticAnimal,0.7206150331500385
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1351.obj,AircraftBuoyant,0.7263232584447824
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m64.obj,AquaticAnimal,0.726444547104078
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,0.11942016526866726
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m71.obj,AquaticAnimal,0.2505096310642637
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1128.obj,Biplane,0.26851002401031626
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m421.obj,BuildingNonResidential,0.40658021949822726
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m412.obj,BuildingNonResidential,0.47410741045997223
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m64.obj,AquaticAnimal,0.4913832550479356
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m67.obj,AquaticAnimal,0.4983112877185322
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m69.obj,AquaticAnimal,0.5349291502678452
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m62.obj,AquaticAnimal,0.5377067608465242
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m73.obj,AquaticAnimal,0.5402308095094971
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1476.obj,Bicycle,0.5567826551866907
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m464.obj,Apartment,0.5815073837974536
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m61.obj,AquaticAnimal,0.5871403943166092
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m57.obj,AquaticAnimal,0.590982273852796
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m489.obj,Bottle,0.5915506564371625
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1349.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1143.obj,Biplane,0.38767988024374256
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00689.obj,Bird,0.6593452387964965
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1350.obj,AircraftBuoyant,0.6593936863240559
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1347.obj,AircraftBuoyant,0.6665444178911362
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D01146.obj,Bookset,0.8387395571779236
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1134.obj,Biplane,0.997199246686591
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00277.obj,Biplane,1.0209398908133522
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1124.obj,Biplane,1.0750642385339355
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m29.obj,Bird,1.1024663013950418
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m412.obj,BuildingNonResidential,1.1082811130971866
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1137.obj,Biplane,1.1083143004979106
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m416.obj,BuildingNonResidential,1.1212621097185917
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m64.obj,AquaticAnimal,1.1287018045854083
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m56.obj,AquaticAnimal,1.1323147427840832
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m28.obj,Bird,1.152012125081766
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1350.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1143.obj,Biplane,0.5170666071105627
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1349.obj,AircraftBuoyant,0.6593936863240558
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D01146.obj,Bookset,0.7177794773181423
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1475.obj,Bicycle,1.1287658442506698
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00601.obj,Biplane,1.1305229914963493
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00689.obj,Bird,1.262278047493123
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00921.obj,Apartment,1.3416205892937372
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1136.obj,Biplane,1.3675148058385262
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00277.obj,Biplane,1.3728759021188717
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1146.obj,Biplane,1.4543406438380213
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m418.obj,BuildingNonResidential,1.467670055768485
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00276.obj,Biplane,1.4851303858844753
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,1.5358614848168095
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D01065.obj,Bookset,1.541952738239872
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1351.obj,AircraftBuoyant,1.6205128340227537
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1351.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m485.obj,Bottle,0.28687219935095304
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m481.obj,BuildingNonResidential,0.33497201257763903
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m482.obj,Bottle,0.7121326083200713
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1347.obj,AircraftBuoyant,0.7263232584447822
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00166.obj,Bottle,0.7828031869806638
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1137.obj,Biplane,0.8143207313537008
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1146.obj,Biplane,0.8392602922743276
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1475.obj,Bicycle,0.9259374717328398
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00536.obj,Bicycle,0.9624902215292362
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m39.obj,Bird,0.9916987037093323
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1134.obj,Biplane,0.9934233141673968
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1124.obj,Biplane,0.996293020319889
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1132.obj,Biplane,1.004917002276779
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m56.obj,AquaticAnimal,1.0971540560940962
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1128.obj,Biplane,1.1177801778393082
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1352.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1131.obj,Biplane,0.1842464222547177
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m472.obj,BuildingNonResidential,0.25720923061538203
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m31.obj,Bird,0.31022230795776523
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m477.obj,BuildingNonResidential,0.4230384069488483
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,0.48622701180800165
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m946.obj,Bed,0.5144094416858662
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,0.6012472485957945
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00410.obj,Biplane,0.607896234586553
