query,category,match,distance
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01050.obj,6.106143365411761
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1144.obj,6.121825190710635
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00164.obj,6.244947652071386
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m45.obj,6.429409413155757
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m28.obj,6.5074844178762605
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1346.obj,0.0
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1348.obj,0.8938019402858342
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m73.obj,2.1767976878217064
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m71.obj,2.731211046620073
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1128.obj,3.2155528378974942
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1347.obj,3.452391218393611
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00999.obj,4.14090696407948
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m80.obj,4.489380467426713
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1477.obj,4.693542635359746
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1351.obj,5.052819658582329
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m39.obj,5.371705790186876
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m38.obj,8.389765793881727
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1135.obj,9.410425439516564
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m31.obj,11.312527368417182
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1146.obj,12.674959156171589
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00736.obj,13.006421954591296
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1347.obj,0.0
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1128.obj,2.1765566306772035
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1348.obj,3.074836242866398
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m71.obj,3.4199561844309425
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1346.obj,3.452391218393611
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1351.obj,3.4594561664503245
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m80.obj,3.6699419274479306
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m73.obj,4.292645577013254
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00999.obj,4.58034550405826
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1124.obj,4.868632442315304
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m75.obj,6.345213958405904
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1477.obj,6.376229469057278
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m39.obj,6.386388888265717
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m38.obj,6.566327253902945
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1127.obj,6.6019117300999985
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1126.obj,6.814187424801395
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1348.obj,0.0
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1346.obj,0.8938019402858342
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m71.obj,2.2671645650757317
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m73.obj,2.2705996281075396
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1128.obj,2.9659978623702816
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1347.obj,3.074836242866398
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m80.obj,4.0667145289058375
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00999.obj,4.084708904365312
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1477.obj,4.617589116904089
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1351.obj,4.790773177037988
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m39.obj,5.285507730472711
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1127.obj,5.807112504091114
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1124.obj,6.4387430202082365
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1472.obj,6.574946064450286
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m75.obj,6.766530968993568
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1340.obj,7.266856888071195
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1349.obj,0.0
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m29.obj,2.5304099458827944
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1143.obj,2.875630100066303
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m34.obj,2.9198959202104127
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1122.obj,3.0122283182437437
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m40.obj,3.2624844358538283
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1125.obj,3.4315790275154634
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m48.obj,3.565908730555333
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1350.obj,3.710845171782374
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m28.obj,3.9196249240549323
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m32.obj,4.0169714856932766
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m50.obj,4.063734102984587
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00546.obj,4.092103826441567
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m30.obj,4.153926184756993
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m36.obj,4.432431635107454
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m44.obj,4.661238056649325
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1350.obj,0.0
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1122.obj,3.485341733581643
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1349.obj,3.710845171782374
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m34.obj,4.55946377105726
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1143.obj,4.56595187168708
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m40.obj,4.626052286700676
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m29.obj,4.725093517818503
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m48.obj,4.79435414842486
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1344.obj,4.849441576074871
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00546.obj,5.22853597559472
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1141.obj,5.232044446703325
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m43.obj,5.2516562948521
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m28.obj,5.464030131934878
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1125.obj,5.498979470637568
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1129.obj,5.543298845629009
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1342.obj,5.574161834803973
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1351.obj,0.0
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1347.obj,3.4594561664503245
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m80.obj,4.154829259976689
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1128.obj,4.188012797127528
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m71.obj,4.288154465974056
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1348.obj,4.790773177037988
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1124.obj,5.05201661672574
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1346.obj,5.052819658582329
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m38.obj,5.647214586431704
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00999.obj,5.839458171529503
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m73.obj,5.910922405554334
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m75.obj,6.132258838046664
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m39.obj,7.1170159751361695
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1477.obj,7.690362293942077
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1126.obj,7.702616853290581
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1340.obj,8.033583291553693
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1352.obj,0.0
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1118.obj,2.1544068684680977
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m31.obj,2.3819800263999857
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m30.obj,5.1382087072682685
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m50.obj,5.282909141017583
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m44.obj,5.297287304889547
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00271.obj,5.757256126456706
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1136.obj,5.939387068121467
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m32.obj,5.968216724334022
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m29.obj,7.859142401895082
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m48.obj,8.053231864431599
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1143.obj,8.14271491855267
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m34.obj,8.392111191874905
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m36.obj,8.506308954422762
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00546.obj,8.740309592442904
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00862.obj,8.752069858473538
./data_normalized/Apartment/D00045.obj,Apartment,D00045.obj,0.0
./data_normalized/Apartment/D00045.obj,Apartment,D00869.obj,3.695927752245715
./data_normalized/Apartment/D00045.obj,Apartment,D00792.obj,3.7791997436323737
./data_normalized/Apartment/D00045.obj,Apartment,D00496.obj,4.046782984798049
./data_normalized/Apartment/D00045.obj,Apartment,D00366.obj,4.103024709505889
./data_normalized/Apartment/D00045.obj,Apartment,D00921.obj,5.196340689122536
./data_normalized/Apartment/D00045.obj,Apartment,D00113.obj,5.524980311891008
./data_normalized/Apartment/D00045.obj,Apartment,D01065.obj,7.356223976744577
./data_normalized/Apartment/D00045.obj,Apartment,D01108.obj,7.741372634740071
./data_normalized/Apartment/D00045.obj,Apartment,D01013.obj,8.212041234213427
./data_normalized/Apartment/D00045.obj,Apartment,D00442.obj,8.247552217639337
./data_normalized/Apartment/D00045.obj,Apartment,D01190.obj,9.545264080034297
./data_normalized/Apartment/D00045.obj,Apartment,D01038.obj,9.986924561190893
./data_normalized/Apartment/D00045.obj,Apartment,D01030.obj,10.093929074387782
./data_normalized/Apartment/D00045.obj,Apartment,D00922.obj,10.505038906262882
./data_normalized/Apartment/D00045.obj,Apartment,D01110.obj,10.697934912799838
./data_normalized/Apartment/D00045.obj,Apartment,m52.obj,10.743689429760758
./data_normalized/Apartment/D00045.obj,Apartment,D00762.obj,10.82051620348499
./data_normalized/Apartment/D00045.obj,Apartment,m35.obj,10.85636666226168
./data_normalized/Apartment/D00045.obj,Apartment,D01009.obj,11.062251659993052
./data_normalized/Apartment/D00045.obj,Apartment,D00164.obj,11.138936972652019
./data_normalized/Apartment/D00045.obj,Apartment,D00625.obj,11.198152518978178
./data_normalized/Apartment/D00045.obj,Apartment,D01096.obj,11.438864850160902
./data_normalized/Apartment/D00086.obj,Apartment,D00086.obj,0.0
./data_normalized/Apartment/D00086.obj,Apartment,D00166.obj,5.124880456392276
./data_normalized/Apartment/D00086.obj,Apartment,D00545.obj,6.0305817159482205
./data_normalized/Apartment/D00086.obj,Apartment,D00859.obj,6.31279222355474
./data_normalized/Apartment/D00086.obj,Apartment,D00271.obj,8.256503077692656
./data_normalized/Apartment/D00086.obj,Apartment,m31.obj,11.293875911721491
./data_normalized/Apartment/D00086.obj,Apartment,D00862.obj,11.48524874399729
./data_normalized/Apartment/D00086.obj,Apartment,D01038.obj,12.084643237900334
./data_normalized/Apartment/D00086.obj,Apartment,D00546.obj,13.83387064937229
./data_normalized/Apartment/D00086.obj,Apartment,D00113.obj,14.116010489564486
./data_normalized/Apartment/D00086.obj,Apartment,D00089.obj,14.682355984300427
./data_normalized/Apartment/D00086.obj,Apartment,m1136.obj,14.709146272270829
./data_normalized/Apartment/D00086.obj,Apartment,D00164.obj,14.959484547192844
./data_normalized/Apartment/D00086.obj,Apartment,m30.obj,15.022048291056864
./data_normalized/Apartment/D00086.obj,Apartment,m32.obj,15.115002990120583
./data_normalized/Apartment/D00086.obj,Apartment,m50.obj,15.440240372829269
./data_normalized/Apartment/D00086.obj,Apartment,m44.obj,15.526290712756756
