query_filepath,query_category,match_filepath,match_category,distance
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D00442.obj,Bird,0.030880915575630885
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01110.obj,Bookset,0.05276365947556272
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01190.obj,Bookset,0.052860323011409194
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01009.obj,Bookset,0.057109241065293914
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01109.obj,Bookset,0.06625244149363618
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D00922.obj,Bird,0.06679543854575765
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01108.obj,Bookset,0.06784048140904209
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01038.obj,Bookset,0.06912346282202242
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01050.obj,Bookset,0.07749507499393515
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D01030.obj,Bookset,0.0796837680008129
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,m35.obj,Bird,0.08289409650500512
./data_normalized/AircraftBuoyant/m1338.obj,AircraftBuoyant,D00164.obj,Bird,0.09144372896679187
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1339.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00410.obj,Biplane,0.003046261224006197
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00373.obj,Biplane,0.0037702582481273783
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D01146.obj,Bookset,0.004128459179691291
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00320.obj,Biplane,0.00452459001567318
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m49.obj,Bird,0.005288708168535994
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00166.obj,Bottle,0.012004759648349794
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m33.obj,Bird,0.014765419524914725
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00862.obj,Bird,0.015657893876818374
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D01182.obj,Bookset,0.017234576589374107
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00089.obj,Bird,0.01830536865657828
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D01184.obj,Bookset,0.020106434838062515
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1144.obj,Biplane,0.02056064357524967
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m28.obj,Bird,0.020949849640115814
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,D00546.obj,Bird,0.02151145166922075
./data_normalized/AircraftBuoyant/m1339.obj,AircraftBuoyant,m1139.obj,Biplane,0.022863754702910577
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1340.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m71.obj,AquaticAnimal,0.00020415730109912822
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m74.obj,AquaticAnimal,0.0003028663299410317
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m78.obj,AquaticAnimal,0.00030804470947276563
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m39.obj,Bird,0.00032056342333264265
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1146.obj,Biplane,0.00037969618928712645
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00438.obj,Bird,0.00048796758824021236
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1135.obj,Biplane,0.0004896954169508749
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00961.obj,Bird,0.0004930958857249923
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00599.obj,Bird,0.0005349908877900766
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00123.obj,Bottle,0.000627573988383423
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m38.obj,Bird,0.0006276477070303876
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1137.obj,Biplane,0.0006306736529286816
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m47.obj,Bird,0.0006453137203059622
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,m1134.obj,Biplane,0.0007016009269162904
./data_normalized/AircraftBuoyant/m1340.obj,AircraftBuoyant,D00736.obj,Bird,0.0008308533511832694
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1341.obj,AircraftBuoyant,1.1102230246251565e-16
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m78.obj,AquaticAnimal,8.488653414673308e-05
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m61.obj,AquaticAnimal,0.00010208934216748844
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1472.obj,Bicycle,0.00010763321327267317
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1477.obj,Bicycle,0.00011664070796768566
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m77.obj,AquaticAnimal,0.00011802121773740737
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m39.obj,Bird,0.00012219357288822952
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1135.obj,Biplane,0.00019157832807981112
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00599.obj,Bird,0.00020099897260306143
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00438.obj,Bird,0.00021327780858593215
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1137.obj,Biplane,0.00023481899953881058
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00961.obj,Bird,0.0002479392791572277
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1134.obj,Biplane,0.0002755864197765412
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,D00123.obj,Bottle,0.00028735421702930086
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m47.obj,Bird,0.00029759810132334863
./data_normalized/AircraftBuoyant/m1341.obj,AircraftBuoyant,m1146.obj,Biplane,0.0003104089074799088
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,1.1102230246251565e-16
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1344.obj,AircraftBuoyant,0.0012790618986094904
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1122.obj,Biplane,0.0021170450081614556
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1143.obj,Biplane,0.003011982196844065
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00271.obj,Bird,0.0036267082787058147
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00546.obj,Bird,0.0040911864476843585
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m28.obj,Bird,0.004859825029116083
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m29.obj,Bird,0.005060268863273487
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m32.obj,Bird,0.0059017614550799236
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m30.obj,Bird,0.005941245259194261
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m36.obj,Bird,0.006059810236133223
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m48.obj,Bird,0.006128829911777656
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m50.obj,Bird,0.00635248562272317
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m1139.obj,Biplane,0.006784112584703794
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,D00862.obj,Bird,0.006795024487356138
./data_normalized/AircraftBuoyant/m1342.obj,AircraftBuoyant,m31.obj,Bird,0.006991233244010964
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1343.obj,AircraftBuoyant,2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00069.obj,Biplane,0.015430760952905631
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00164.obj,Bird,0.01582848152408811
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m35.obj,Bird,0.01763789007550942
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m52.obj,Bird,0.0221353518688302
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01038.obj,Bookset,0.026008813377168982
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01050.obj,Bookset,0.03634384650576861
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00166.obj,Bottle,0.03870156032034644
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,m1138.obj,Biplane,0.04558107780052545
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01110.obj,Bookset,0.048897745150539906
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01109.obj,Bookset,0.05370469896765062
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00762.obj,Bird,0.0544389318277827
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00625.obj,Bird,0.056562956764850014
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D00284.obj,Bird,0.058770832408673646
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01184.obj,Bookset,0.061040383311213864
./data_normalized/AircraftBuoyant/m1343.obj,AircraftBuoyant,D01146.obj,Bookset,0.06256173841137358
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1344.obj,AircraftBuoyant,1.1102230246251565e-16
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,0.0012790618986094904
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00271.obj,Bird,0.002629010906171514
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1122.obj,Biplane,0.0027788219452841156
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00246.obj,Biplane,0.003108148903648633
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m28.obj,Bird,0.0036101662478632557
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m36.obj,Bird,0.0036719227483639205
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00546.obj,Bird,0.004022706326066605
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1143.obj,Biplane,0.004170660436936813
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m48.obj,Bird,0.004662802748641504
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m32.obj,Bird,0.005048138531513979
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,D00862.obj,Bird,0.0052571698460462946
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m29.obj,Bird,0.005371771802483605
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m50.obj,Bird,0.005726106486855231
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m30.obj,Bird,0.005826354878650242
./data_normalized/AircraftBuoyant/m1344.obj,AircraftBuoyant,m1139.obj,Biplane,0.006444578869787554
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1345.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m52.obj,Bird,0.00561944013821325
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00164.obj,Bird,0.012760242646687625
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00166.obj,Bottle,0.01470349453659181
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m33.obj,Bird,0.0151824854421303
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m49.obj,Bird,0.015352685491238582
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01146.obj,Bookset,0.01881888178772606
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1138.obj,Biplane,0.02218238588439647
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01184.obj,Bookset,0.03096183284035081
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m35.obj,Bird,0.031169082697306227
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00625.obj,Bird,0.03629581543988569
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00284.obj,Bird,0.03646276712405572
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00089.obj,Bird,0.03649378942909931
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D00862.obj,Bird,0.037660156900540476
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,D01042.obj,Bookset,0.03779381200756893
./data_normalized/AircraftBuoyant/m1345.obj,AircraftBuoyant,m1144.obj,Biplane,0.041290258519398715
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,2.1716033969276793e-05
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m73.obj,AquaticAnimal,9.900518270000713e-05
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1477.obj,Bicycle,0.0001299458393162478
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m80.obj,AquaticAnimal,0.00017568092794462142
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m39.obj,Bird,0.00021145049181459097
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1135.obj,Biplane,0.00026153594165501115
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00961.obj,Bird,0.0002941637047955137
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00438.obj,Bird,0.0003085358390114701
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00123.obj,Bottle,0.00042499640041104847
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00599.obj,Bird,0.00045095485197699237
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1146.obj,Biplane,0.0004604584868471706
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1137.obj,Biplane,0.0005407697343882134
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,D00736.obj,Bird,0.000548111154825448
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m1134.obj,Biplane,0.000597613243991435
./data_normalized/AircraftBuoyant/m1346.obj,AircraftBuoyant,m47.obj,Bird,0.0006410759583180825
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1347.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1128.obj,Biplane,0.00014553128698890916
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1124.obj,Biplane,0.00020185390957216942
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,0.00023931135992794061
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,0.00027871903798637465
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m73.obj,AquaticAnimal,0.00035505813203706715
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00736.obj,Bird,0.000372242619276153
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m39.obj,Bird,0.00039262180244747924
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00961.obj,Bird,0.00047417168208852
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1135.obj,Biplane,0.0005113604816865402
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00438.obj,Bird,0.0005371950976181816
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00020.obj,Bottle,0.0006348771379606211
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m1146.obj,Biplane,0.0006598429329712774
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00123.obj,Bottle,0.0007102368817234472
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,D00999.obj,Bird,0.0008062849031921226
./data_normalized/AircraftBuoyant/m1347.obj,AircraftBuoyant,m38.obj,Bird,0.0008625871250178552
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1348.obj,AircraftBuoyant,2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1346.obj,AircraftBuoyant,2.1716033969276793e-05
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m73.obj,AquaticAnimal,9.795533416490088e-05
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1477.obj,Bicycle,0.00011394904053152466
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m80.obj,AquaticAnimal,0.0001381382888996363
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m39.obj,Bird,0.00016656284036242752
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1135.obj,Biplane,0.0002274310029730664
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00961.obj,Bird,0.0002862226662865286
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00438.obj,Bird,0.00029972544388401356
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1146.obj,Biplane,0.0003749410134151754
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00123.obj,Bottle,0.000401570624855907
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00599.obj,Bird,0.000434717613888691
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1137.obj,Biplane,0.0004920851278890082
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,D00736.obj,Bird,0.0005375778865100989
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m1134.obj,Biplane,0.0005634999226643567
./data_normalized/AircraftBuoyant/m1348.obj,AircraftBuoyant,m47.obj,Bird,0.0005846332228803819
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1349.obj,AircraftBuoyant,-2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m34.obj,Bird,0.0009439810607295707
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m30.obj,Bird,0.000979616588293153
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m65.obj,AquaticAnimal,0.0010741514186063394
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1133.obj,Biplane,0.001108034232172761
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m40.obj,Bird,0.0013566403784416314
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m50.obj,Bird,0.0014623831715142588
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m44.obj,Bird,0.001574019046573727
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1136.obj,Biplane,0.0017112093478265367
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m32.obj,Bird,0.0020207685036568446
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m48.obj,Bird,0.0025563054236065197
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m31.obj,Bird,0.0027006064795305207
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00999.obj,Bird,0.0027178913403687055
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m29.obj,Bird,0.003941878817736111
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,m1143.obj,Biplane,0.00426981012612293
./data_normalized/AircraftBuoyant/m1349.obj,AircraftBuoyant,D00736.obj,Bird,0.004555919329533253
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1350.obj,AircraftBuoyant,2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1349.obj,AircraftBuoyant,0.003099239357702732
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,D00178.obj,Biplane,0.003412387152140761
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1122.obj,Biplane,0.0037797685133076353
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1342.obj,AircraftBuoyant,0.003854121232894858
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m40.obj,Bird,0.00396951976771176
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m42.obj,Bird,0.00405786958869403
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1133.obj,Biplane,0.004109495062417534
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m34.obj,Bird,0.004368220293194058
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1136.obj,Biplane,0.004447819080629523
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m43.obj,Bird,0.004776033169964222
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m30.obj,Bird,0.00480824631785326
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m32.obj,Bird,0.0051091597427278534
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m29.obj,Bird,0.005162982486757506
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m48.obj,Bird,0.005408056204021294
./data_normalized/AircraftBuoyant/m1350.obj,AircraftBuoyant,m1141.obj,Biplane,0.00550137936972972
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1351.obj,AircraftBuoyant,-2.220446049250313e-16
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m71.obj,AquaticAnimal,0.00037678110399774756
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1124.obj,Biplane,0.0004166300144676782
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m39.obj,Bird,0.00042351147460473193
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1340.obj,AircraftBuoyant,0.00043283375325209317
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m75.obj,AquaticAnimal,0.00044745818897717893
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m80.obj,AquaticAnimal,0.0004508767210815723
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m38.obj,Bird,0.00048656241478561846
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1146.obj,Biplane,0.0006146481184466923
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00736.obj,Bird,0.0007364925542032719
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00961.obj,Bird,0.0007717892178102925
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00438.obj,Bird,0.0008153636737525671
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1135.obj,Biplane,0.0008359577413823427
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00999.obj,Bird,0.0008685859871595536
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,m1137.obj,Biplane,0.001054035766134498
./data_normalized/AircraftBuoyant/m1351.obj,AircraftBuoyant,D00123.obj,Bottle,0.0010542264256281353
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1352.obj,AircraftBuoyant,0.0
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1118.obj,Biplane,0.00015429822409429583
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m1126.obj,Biplane,0.0005758699162856651
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m31.obj,Bird,0.0007256845030298997
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00999.obj,Bird,0.0007342875539864124
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00736.obj,Bird,0.0010393232487052595
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,D00020.obj,Bottle,0.0011250166966525477
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m50.obj,Bird,0.001223611582537365
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m44.obj,Bird,0.0013019756454762943
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m39.obj,Bird,0.0016483726827637435
./data_normalized/AircraftBuoyant/m1352.obj,AircraftBuoyant,m30.obj,Bird,0.0017242652900056887
